ID,compound_id,Smiles,pKi
826,CHEMBL283036,FC(F)(F)c1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,5
827,CHEMBL169876,CC(C)OC(=O)N1CCC(N2CCC(Oc3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)CC2)CC1,8.494850022
828,CHEMBL2426685,CCc1cnc(-c2ccc3c(c2)CC[C@H]3N2CC3(CCN(C(=O)Cc4ccc(OC)cn4)CC3)C2)nc1,4.169999984
829,CHEMBL12215,COc1ccc(C(=O)N2CCC(N3CCC(Cc4ccc(SC(C)C)cc4)CC3)CC2)cc1,6.966576245
830,CHEMBL79061,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN([C@@H](Cc3ccccc3)c3ccc(C(F)(F)F)cc3)[C@@H](C)C2)CC1,5.244125144
831,CHEMBL2424680,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H](c2ccc(-c4ncccn4)cc2)C(C)C)C3)nc1,7.320027306
832,CHEMBL70124,Cc1ccccc1C(=O)N1CCC(N2CCN([C@@H](C)c3ccc(Cc4ccc5c(c4)OCO5)cc3)[C@@H](C)C2)CC1,7.455931956
833,CHEMBL168483,O=C(c1ccnc2ccccc12)N1CCC(N2CCC(Oc3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)CC2)CC1,9
834,CHEMBL3354078,O=C1CCc2ccccc2N1CCCN1CCC(CCCCCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)CC1,7.100015437
835,CHEMBL212141,CC(C)NC(=O)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1,5.823908741
836,CHEMBL2426672,COc1ccc(CC(=O)N2CCC3(CC2)CN(C(c2ccc(-c4ncccn4)cc2)C(C)C)C3)nc1,6.819988881
837,CHEMBL170205,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CCCN3CCCCC3)[C@@H]12,6.453457337
838,CHEMBL4130037,O=C(O[C@@H]1CN2CCC1CC2)[C@H]1COCC(c2ccccc2)(c2ccccc2)O1,6.149997414
839,CHEMBL2426668,COCC(c1ccc(-c2ncccn2)cc1)N1CC2(CCN(C(=O)Cc3ccc(OC)cn3)CC2)C1,5.149999868
840,CHEMBL354534,COc1ccc(S(=O)(=O)c2ccc([C@H](C)N3CCN(C4CCN(C(=O)c5ccccc5C)CC4)C[C@H]3C)cc2)c(OC)c1,9.22184875
841,CHEMBL287671,c1ccc(-c2ccc(N3CCN(Cc4c[nH]c5ncccc45)CC3)cc2)cc1,5
842,CHEMBL409151,CO[C@]1(C#C[C@](O)(c2ccccc2)C2CCCCCC2)CN2CCC1CC2,8.599980365
843,CHEMBL443267,CCC1(CCN)CCN(C(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,6.522878745
844,CHEMBL144434,Oc1ccccc1C1=CN2CCC1CC2,6.48148606
845,CHEMBL4129723,c1ccc(C2(c3ccccc3)COC[C@@H](CO[C@H]3CN4CCC3CC4)O2)cc1,6.450004148
846,CHEMBL147672,O=C(NC1CCN(Cc2ccoc2)CC1)C(O)(c1ccccc1)C1CCCC1,5.744727495
847,CHEMBL50927,CC(C)NC(=O)c1ccc(CC2CCN(C3CCN(C(=O)c4c[nH]c5ccccc45)CC3)CC2)cc1,8.22184875
848,CHEMBL349497,C[C@@H](c1ccc(S(=O)(=O)c2ccc3c(c2)OCO3)cc1)N1CCN(C2CCCCC2)C[C@H]1C,10.52287875
849,CHEMBL397538,O=C1CCON1CC#CCN1CCc2ccccc2C1,5
850,CHEMBL223187,O=C1NC(c2ccccc2)(c2ccccc2)CN1C1CCN(CCCc2ccccc2)CC1,5.774432287
851,CHEMBL196370,COc1ccc(NC(=O)N2CCN(c3ccccc3OC)CC2)cc1N1CCN(C)CC1,5
852,CHEMBL2114067,COc1ccc([S@@+]([O-])c2ccc(C(=O)C3CCN(C4CCCCC4)CC3)cc2)cc1,8.446116973
853,CHEMBL2449003,CN1[C@H]2CC[C@@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,8.304018923
854,CHEMBL239866,C(#CCN1CCCCC1)COC1=NOCC1,6.057495894
855,CHEMBL355299,CCOCC(=O)N1CCC(N2CCC(Oc3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)CC2)CC1,7.747146969
856,CHEMBL200401,CO[C@]1(C#CC(O)(c2ccsc2)c2ccsc2)CN2CCC1CC2,9.397940009
857,CHEMBL2205825,COc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1,5.903785415
858,CHEMBL306462,CCO/C(O)=C1\CN2CCCC(C2)C1=O,5.795880017
859,CHEMBL264747,O=Cc1ccc(C2=CN3CCC2CC3)s1,5.585026652
860,CHEMBL648_NBI921993,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,6.385102784
861,CHEMBL67563,Cc1cccc(C)c1C(=O)N1CCC(N2CCN([C@@H](C)c3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)CC2)CC1,9
862,CHEMBL355851,CN(C)CCNC(=O)C1=C(Cc2cccnc2)c2ccccc2C1,4.399999968
863,CHEMBL523518,CN1CCC[C@@H]1[C@@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1,7.020000845
864,CHEMBL239438,C(#CCN1CCc2ccccc21)COC1=NOCC1,5
865,CHEMBL451335,c1coc([C@@H]2CCCN2)c1,3.970000002
866,CHEMBL353290,CC(C1=C(CCN(C)C)Cc2ccc(F)cc21)c1ccccn1,6.950007143
867,CHEMBL2441759,C[N+]1(C)CCC[C@H]1COC(N)=O,4
868,CHEMBL140706,COc1nc(C)c(C(=O)N2CCC(C)(N3CCN([C@@H](C)c4ccc(C(F)(F)F)cc4)[C@@H](C)C3)CC2)c(C)n1,6.694648631
869,CHEMBL21509,CN(C)CCC1=C/C(=C\c2ccccn2)c2ccccc21,4.900000142
870,CHEMBL125764,C1=C(c2cccs2)C2CCN1CC2,6.207608311
871,CHEMBL300998,CCCCCCOc1nccnc1OC1CN2CCC1C2,7.698970004
872,CHEMBL3354077,O=C1CCc2ccccc2N1CCCN1CCC(CCCCCCCCCCCCCO)CC1,6.320000084
873,CHEMBL215189,O=C(NCC1CCN(CC2CCC2)CC1)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1,7.167491087
874,CHEMBL144123,C1=C(c2ccc[se]2)C2CCN1CC2,6.004364805
875,CHEMBL358726,Cc1cccc(CN2CCC(NC(=O)C(O)(c3ccccc3)C3CCCC3)CC2)c1,7.15490196
876,CHEMBL71_NBI33080,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,6.634512015
877,CHEMBL357444,COc1ccccc1C1=CN2CCC1CC2,6.387216143
878,CHEMBL2426684,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-n5nccn5)ccc42)C3)cc1,4.259999979
879,CHEMBL4089376,Cc1c(Cl)c(OCC(=O)N2CCN(C)CC2)nc2sc(C(=O)NC3CC3)c(N)c12,5.2599999
880,CHEMBL500313,CN1CCC[C@H]1[C@@H]1CNC(=O)O1,4
881,CHEMBL105945,COC(=O)c1c(C)n(C)c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,6.379999358
882,CHEMBL479_NBI283966,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,7.420216403
883,CHEMBL2205836,COc1ccccc1CCN1C2C3C4CC5C6C4C2C6C1(O)C53,6.176525771
884,CHEMBL593443,C[C@H]1CO[C@H](C[N+](C)(C)C)CO1,4.759999957
885,CHEMBL3354067,CN1CCC=C(c2nsnc2OCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,7.960189446
886,CHEMBL2011502,CC[C@@H](NCc1cccc(C(=O)NCCOc2ccccc2)c1)c1ccccc1,4.346787486
887,CHEMBL197796,COc1ccc(NC(=O)N2CCN(c3ccc(SC)cc3)CC2)cc1N1CCN(C)CC1,5
888,CHEMBL360154,CCN1C(C/C=C2/[C@H]3CCCCC3=C[C@@H]3C(=O)O[C@@H](C)[C@H]23)CCC1(C)C,5.853871964
889,CHEMBL167629,COc1ccc(S(=O)(=O)c2ccc([C@H](C)N3CCN(C4CCN(C(=O)c5ccccc5C)CC4)C[C@H]3C)cc2)cc1,8.585026652
890,CHEMBL422740,O=C(Oc1ccccc1)N1CCC(N2CCC(Oc3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)CC2)CC1,8.958607315
891,CHEMBL51096,CC(C)NC(=O)c1ccc(C2(C3CCN(C4CCN(C(=O)c5ccc(F)c6ccccc56)CC4)CC3)OCCO2)cc1,8.619788758
892,CHEMBL1909073,CC[N+]1(CCOC(=O)C(O)(c2ccccc2)c2ccccc2)CCCCC1,8.029699625
893,CHEMBL70860,C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)OCc3ccccc3)CC2)CC1,9.346884018
894,CHEMBL127273,COc1ccccc1CN1CCC(C2CCN(CCCCCCCCN3CCC(C4CCN(Cc5ccccc5OC)CC4)CC3)CC2)CC1,8.065501549
895,CHEMBL182777,C[C@@H]1OC(=O)[C@H]2C=C3CCCC[C@@H]3[C@@H]([C@@H]3CC4CCC(C)(C)N4O3)[C@@H]12,5.853871964
896,CHEMBL2441751,CN(C)C[C@@H]1CN(C)C(=O)O1,4
897,CHEMBL90700,CCCS(=O)(=O)N1CCC(N2CCC(C3(c4ccc(S(=O)(=O)c5ccc6c(c5)OCO6)cc4)SCCS3)CC2)CC1,10.50863831
898,CHEMBL168145,CCN(CCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1)C(=O)c1cccc(I)c1,6.954677021
899,CHEMBL171411,O=C(c1ccccc1)N1CCC(N2CCC(Oc3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)CC2)CC1,8.795880017
900,CHEMBL51588,Cc1ccccc1C(=O)N1CCC(N2CCC(Cc3ccc(C(=O)Nc4ccccc4)cc3)CC2)CC1,6.913640169
901,CHEMBL170977,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CCCN3CCSCC3)[C@@H]12,6.723538196
902,CHEMBL394255,CN(C)C1(CNCC=C2CCOCC2)COc2ccccc2OC1,8.055517328
903,CHEMBL1200993,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,5.969375385
904,CHEMBL3084643,C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](CC(CO)(c1ccccc1)c1ccccc1)C2,8.400007822
905,CHEMBL2112955,O=C(CCNC(=O)CNC(=O)CC(c1ccccc1)(c1ccccc1)c1ccccc1)NC[C@H]1CCCN(CC2CCCCC2)C1,7.522878745
906,CHEMBL2021478,CN(CC(=O)N1c2ccccc2NC(=O)c2ccccc21)[C@H]1CCCC[C@H]1N(C)C,8.460046158
907,CHEMBL3354066,CN1CCC=C(c2nsnc2OCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,7.179995693
908,CHEMBL608828,CC(=O)O[C@@H]1CN2CCC1CC2,6.20999648
909,CHEMBL239652,C(#CCN1CCc2ccccc2C1)COC1=NOCC1,5
910,CHEMBL2426689,Cc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-n5nccn5)ccc42)C3)nc1,4.659999925
911,CHEMBL461089,Cc1ccc([C@H]2CCCN2)o1,5.48999954
912,CHEMBL353689,CCCS(=O)(=O)N1CCC(N2CCC(Oc3ccc(S(=O)(=O)c4ccc(OC)cc4)cc3)CC2)CC1,6.857610534
913,CHEMBL164385,Cc1cccnc1C(=O)N1CCC(N2CCN([C@@H](C)c3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)[C@H](C)C2)CC1,7.113509275
914,CHEMBL307628,O=C(OCOCCN1CCOCC1)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,5.924818145
915,CHEMBL516_NBI284077,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,7.920818754
916,CHEMBL436492,COc1ccc(CN2CCC(N3CC(c4ccccc4)(c4ccccc4)NC3=O)CC2)cc1,6.30980392
917,CHEMBL264442,Cc1cccc(C)c1C(=O)N1CCC(N2CCN([C@@H](C)c3ccc(Cc4ccc5c(c4)OCO5)cc3)[C@@H](C)C2)CC1,6.119186408
918,CHEMBL107679,CCOC(=O)c1c(C)n(CC)c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,6.659992382
919,CHEMBL11527,CC(C)Oc1ccc2c(C(=O)N3CCC(N4CCC(Cc5ccc(SC(C)C)cc5)CC4)CC3)cccc2c1,8.214670165
920,CHEMBL539373,C[N+]1(C)CCC[C@H]1[C@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1,7.114989824
921,CHEMBL222634,C[N+]1(CC(=O)Nc2ccccc2)CCC(N2CC(c3ccccc3)(c3ccccc3)NC2=O)C1,8.003488328
922,CHEMBL170088,CCCC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,6.170001911
923,CHEMBL145533,OC1(c2nc3ccccc3o2)CN2CCC1CC2,5.036212173
924,CHEMBL380583,CO[C@]1(C#CC(O)(c2cccc(C)c2)c2cccc(C)c2)CN2CCC1CC2,7.301029996
925,CHEMBL278129,CN(C)CCOC(=O)C1=C/C(=C\c2ccncc2)c2ccccc21,4.979999813
926,CHEMBL595022,C[C@H]1O[C@H](C[N+](C)(C)C)COC1(C)C,4.139999976
927,CHEMBL569212,CN1CCC[C@@H]1c1ccc([C@@](O)(c2ccccc2)C2CCCCC2)o1,6.439997673
928,CHEMBL273586,c1ccc2c(c1)C(=C1CN3CCC1CC3)c1ccccc1-2,7.008773924
929,CHEMBL165434,C[C@@H](c1ccc(S(=O)(=O)c2ccc3c(c2)OCO3)cc1)N1CCN(C2CCN(C(=O)c3ccccc3O)CC2)C[C@H]1C,9
930,CHEMBL39922,CC1(C)OCC2(CN3CCC2CC3)O1,4.522878745
931,CHEMBL110744,C[C@@H](c1ccc(S(=O)(=O)c2ccc3c(c2)OCO3)cc1)N1CCN(C2CCN(C(=O)c3ccc(Cl)c(Cl)c3)CC2)C[C@H]1C,9.096910013
932,CHEMBL69648,NCCC1CCN(C(=O)[C@](O)(c2ccccc2)C2CCCC2)CC1,7.387216143
933,CHEMBL222054,C[N+]1(CC(=O)c2ccccn2)CC[C@@H](N2CC(c3ccc(F)cc3)(c3ccc(F)cc3)NC2=O)C1,6.571865206
934,CHEMBL612034,CC(=O)O[C@H]1CN2CCC1CC2,5.650000221
935,CHEMBL167838,COc1c(S(=O)(=O)c2ccc([C@H](C)N3CCN(C4CCN(C(=O)c5ccccc5C)CC4)C[C@H]3C)cc2)ccc2c1OCO2,8.522878745
936,CHEMBL385328,CN1CCC[C@H]1[C@H]1CS[C@@](c2ccccc2)(C2CCCCC2)O1,8.560036064
937,CHEMBL14580,c1coc(C2CN3CCC2CC3)c1,5.823908741
938,CHEMBL2030625,C1CCC(CN2C3CCC2CC3)CC1,5.324404944
939,CHEMBL104803,COc1ccc2c(c1)CCN1Cc3c(ccc4[nH]c(C)c(-c5nc(C)no5)c34)OC21,5.660000322
940,CHEMBL311099,COc1ccc(S(=O)(=O)c2ccc(C3(C4CCN(C5CCN(C(=O)c6cccc7c(Br)cccc67)CC5)CC4)OCCO3)cc2)cc1,9.292429824
941,CHEMBL328094,CCOC(=O)N1CCC(N2CCC(C3(c4ccc(S(=O)(=O)c5ccc6c(c5)OCO6)cc4)O[C@H](C)[C@@H](C)O3)CC2)CC1,10.52287875
942,CHEMBL74352,C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)OCCC)CC2)CC1,9.229074392
943,CHEMBL106259,CCN(C)C(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,5.390000296
944,CHEMBL2205813,COc1cccc(CCN2C3C4C5CC6C7C5C3C7C2(O)C64)c1OC,5.870310108
945,CHEMBL147611,O=C(NC1CCN(Cc2cccc(F)c2)CC1)[C@](O)(c1ccccc1)[C@@H]1CCC(F)(F)C1,6.318758763
946,CHEMBL21716,O=C(OC1CN2CCC1CC2)C1=C/C(=C\c2ccccn2)c2ccccc21,6.490004908
947,CHEMBL357557,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN([C@@H](C)c3ccc(OC(F)(F)F)cc3)[C@@H](C)C2)CC1,7.167491087
948,CHEMBL12150,CC(C)S(=O)(=O)c1ccc(CC2CCN(C3CCN(C(=O)c4cccc5ccccc45)CC3)CC2)cc1,7.769551079
949,CHEMBL50998,CC(C)NC(=O)c1ccc(CC2CCN(C3CCN(C(=O)c4ccccc4Cl)CC3)CC2)cc1,7.920818754
950,CHEMBL4128667,O=C(O[C@H]1CN2CCC1CC2)[C@@H]1COCC(c2ccccc2)(c2ccccc2)O1,5.909999566
951,CHEMBL69581,Cc1cccc(C)c1C(=O)N1CCC(N2CCN(Cc3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)[C@@H](C)C2)CC1,7.397940009
952,CHEMBL352756,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CCCN3CCc4ccccc4C3)[C@@H]12,6.735182177
953,CHEMBL51510,Cc1c(N)cccc1C(=O)N1CCC(N2CCC(C3(c4ccc(C(=O)NC(C)C)cc4)OCCO3)CC2)CC1,8.721246399
954,CHEMBL4091058,O=C1CCc2ccccc2N1CCCN1CCN(Cc2ccccc2)CC1,5.320000084
955,CHEMBL4126071,O=C(O[C@H]1CN2CCC1CC2)[C@H]1COCC(c2ccccc2)(c2ccccc2)O1,7.019996628
956,CHEMBL422770,C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(S(=O)(=O)Cc3ccccc3)CC2)CC1,8.838781806
957,CHEMBL352618,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CCCN3CCOCC3)[C@@H]12,7.292429824
958,CHEMBL279453,CCCN(CCC)CC1CCCCN1CCNC(=O)N1c2ccccc2C(=O)Nc2cccnc21,8.248668475
959,CHEMBL4126290,c1ccc(C2(c3ccccc3)COC[C@@H](CO[C@@H]3CN4CCC3CC4)O2)cc1,7.20999648
960,CHEMBL554916,C[N+]1(C)CCC[C@@H]1[C@@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1,7.045008019
961,CHEMBL312571,CCCS(=O)(=O)N1CCC(N2CCC(C3(c4ccc(S(=O)(=O)c5ccc(OC)cc5)cc4)OCCO3)CC2)CC1,7.477555766
962,CHEMBL239038,C[N+]1(CC#CCOc2cc(-c3ccccc3)on2)CCCC1,5
963,CHEMBL242345,COc1ccccc1CNCCCCCCN1CCC(CCC2CCN(CCCCCCNCc3ccccc3OC)CC2)CC1,8.219970873
964,CHEMBL395110,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,6.696803943
965,CHEMBL91232,CCCS(=O)(=O)N1CCC(N2CCC(C(=O)c3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)CC2)CC1,8.991399828
966,CHEMBL2042400,CC[C@H]1COC[C@@H](C[N+](C)(C)C)O1,5.200000237
967,CHEMBL105457,C[C@H]1OC[C@@H](C[N+](C)(C)C)O1,5.920001602
968,CHEMBL352291,C[C@@H](c1ccc(S(=O)(=O)c2ccc3c(c2)OCO3)cc1)N1CCN(C2CCN(C(=O)c3cccc4c3OCO4)CC2)C[C@H]1C,10
969,CHEMBL212645,O=C(NCC1CCN(C2CCCC2)CC1)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1,6.958607315
970,CHEMBL21328,CN(C)CCN(C)C(=O)C1=C/C(=C\c2cccnc2)c2ccccc21,4.84999986
971,CHEMBL72219,CCN(CC)CCOCCOC(=O)C1(c2ccc(Cl)cc2)CCCC1,7.013228266
972,CHEMBL147653,O=C(NC1CCN(Cc2ccccc2)CC1)[C@](O)(c1ccccc1)[C@@H]1CCC(F)(F)C1,6.585026652
973,CHEMBL183331,CCN1C(CCC2[C@H]3CCCC[C@@H]3C[C@@H]3C(=O)O[C@@H](C)[C@H]23)CCC1(C)C,6.347753659
974,CHEMBL223186,O=C1NC(c2ccccc2)(c2ccccc2)CN1C1CCN(CCc2ccccc2)CC1,6.386158178
975,CHEMBL311054,COc1ccc(S(=O)(=O)c2ccc(C3(C4CCN(C5CCN(C(=O)c6cccc7cc(Cl)ccc67)CC5)CC4)OCCO3)cc2)cc1,8.853871964
976,CHEMBL12085,NC(=O)CSc1ccc(CC2CCN(C3CCN(C(=O)c4cccc5ccccc45)CC3)CC2)cc1,7.744727495
977,CHEMBL305660,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,6.553618188
978,CHEMBL151938,CO/N=C/C1=CCCN(C)C1,6
979,CHEMBL493980,CN1CCC[C@H]1[C@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1,6.589985242
980,CHEMBL15928,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1,5.5
981,CHEMBL366640,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CCCN3CCN(C(=O)OC(C)(C)C)CC3)[C@@H]12,6.314258261
982,CHEMBL2391541,C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,5
983,CHEMBL2205817,OC12C3C4CC5C6C4C1C6C(C53)N2CCc1cccnc1,5.827397069
984,CHEMBL3354072,O=C1CCc2ccccc2N1CCCN1CCC(CCCO)CC1,5.48999954
985,CHEMBL716_NBI206357,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,5.96237255
986,CHEMBL3936289,CN1CC[C@H]2CC(=O)[C@H](Cc3ccccc3)[C@H]3CCC[C@@H]1[C@H]23,5
987,CHEMBL343644,CC(C)=CCCN1CCC(NC(=O)[C@](O)(c2ccccc2)[C@H]2CC[C@H](F)C2)CC1,5.886056648
988,CHEMBL421864,CC(C)NC(=O)c1ccc(CC2CCN(C3CCN(C(=O)c4cccc5[nH]ccc45)CC3)CC2)cc1,8.795880017
989,CHEMBL139311,O=S(=O)(c1ccc(OC2CCN(C3CCN(S(=O)(=O)c4cccc5ccccc45)CC3)CC2)cc1)c1ccc2c(c1)OCO2,7.459670525
990,CHEMBL148310,Cc1ccccc1CN1CCC(NC(=O)C(O)(c2ccccc2)C2CCCC2)CC1,4.431798276
991,CHEMBL291280,C[C@@H]1OCC2(CN3CCC2CC3)O1,4.677780705
992,CHEMBL229429,N#Cc1cc(F)cc(C#Cc2csc(CF)n2)c1,5
993,CHEMBL344607,Cc1nc(-c2ccccc2)nc(C)c1C(=O)N1CCC(C)(N2CCN([C@@H](C)c3ccc(C(F)(F)F)cc3)[C@@H](C)C2)CC1,5.911863911
994,CHEMBL11756,CC(C)Sc1ccc(CC2CCN(C3CCN(C(=O)c4cccc5ncccc45)CC3)CC2)cc1,9
995,CHEMBL369575,CC(C1=C(CCN2CCOCC2)Cc2ccccc21)c1ccccn1,5.839999931
996,CHEMBL70828,C=C(c1ccc(Sc2ccc(OC)cc2)cc1)C1CCN(C2CCCCC2)CC1,9.431798276
997,CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,7.065501549
998,CHEMBL171216,CC(C1=C(CN(C)C(C)C)Cc2ccccc21)c1ccccn1,7.289967301
999,CHEMBL38756,C[C@H]1OCC2(CN3CCC2CC3)O1,5.013228266
1000,CHEMBL359220,CC(C)=CCCN1CCC(NC(=O)[C@](O)(c2ccccc2)[C@H]2CC[C@H](O)C2)CC1,5.638272164
1001,CHEMBL310016,O=C(c1ccco1)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1,6.099999035
1002,CHEMBL2042401,CC[C@@H]1COC[C@@H](C[N+](C)(C)C)O1,4.739999966
1003,CHEMBL69642,C[C@H]1CN(C2CCN(C(=O)c3c(N)cccc3Cl)CC2)CCN1[C@@H](C)c1ccc(S(=O)(=O)c2ccc3c(c2)OCO3)cc1,7
1004,CHEMBL73341,COc1ccc([S+]([O-])c2ccc(C(C#N)N3CCN(C4CCCCC4)CC3)cc2)cc1,8.096910013
1005,CHEMBL222259,C[N+]1(C)CCC[C@@H]1[C@@H]1CS[C@@](c2ccccc2)(C2CCCCC2)O1,9.079981084
1006,CHEMBL4091231,O=C1CCc2ccccc2N1CCCN1CCC(c2ccccc2)CC1,5.620000528
1007,CHEMBL170922,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CCCN3CCN(C)CC3)[C@@H]12,6.225483034
1008,CHEMBL394137,CN(C)C1(CNCCC23CC4CC(CC(C4)C2)C3)COc2ccccc2OC1,9.180456064
1009,CHEMBL240764,C[N+]12CCC(CC1)/C(=N/OCC#CCOc1ccon1)C2,5
1010,CHEMBL3217984,CN1CCC2C(C1)c1cccc3c1N2c1ccccc1CS3,6
1011,CHEMBL2112959,O=C(CCNC(=O)CC(c1ccccc1)(c1ccccc1)c1ccccc1)NCCC(=O)NC[C@H]1CCCN(CC2CCCCC2)C1,7.356547324
1012,CHEMBL2205816,OC12C3C4CC5C6C4C1C6C(C53)N2CCc1ccccn1,6.059483515
1013,CHEMBL353842,C[C@@H](c1ccc(S(=O)(=O)c2ccc3c(c2)OCO3)cc1)N1CCN(C2CCN(C(=O)C3CC3)CC2)C[C@H]1C,8.886056648
1014,CHEMBL461502,CN1CCC[C@@H]1c1ccco1,4.319999993
1015,CHEMBL74305,CCN(CC)CCOCCOC(=O)C1(c2ccc(OC)cc2)CCCC1,6.159893906
1016,CHEMBL571123,CN1CCCC1c1ccc(C(c2ccccc2)c2ccccc2)o1,7.189969214
1017,CHEMBL583051,CN1CCCC1c1ccc(C(O)(c2ccccc2)C2CCCCC2)o1,8.169989064
1018,CHEMBL53325,COc1cccc2c1CCCC2CCCN1CCN(C2CCCCC2)CC1,5.320000084
1019,CHEMBL227378,C[C@@H]1COC[C@H](C[N+](C)(C)C)O1,5.159999982
1020,CHEMBL1200623,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,6.982966661
1021,CHEMBL85568,O=C(c1ccccc1)N(Cc1ccccc1)C1CCN(Cc2ccccc2)CC1,6.199998172
1022,CHEMBL2432048,c1ccc(CCN[C@H]2C3C4CC5C6C4CC3C6C52)cc1,5.988006885
1023,CHEMBL143469,CN1CCC=C(c2nsnc2OCCCCCCCCCOc2nsnc2C2=CCCN(C)C2)C1,8.500038134
1024,CHEMBL40391,Nc1cccc(-c2ccc(CCN3CCN(CC(=O)c4ccccc4)CC3)cc2)n1,6.494850022
1025,CHEMBL279225,CN(C)CCN(C)C(=O)C1=C/C(=C\c2ccccn2)c2ccccc21,5.039999924
1026,CHEMBL11893,CC(C)Sc1ccc(CC2CCN(C3CCN(C(=O)c4cccc5cc(F)ccc45)CC3)CC2)cc1,7.657577319
1027,CHEMBL314831,O=C(C1CCC1)N(c1ccc(Br)cc1)C1CCN(Cc2ccccc2)CC1,7.7000571
1028,CHEMBL269280,O=C1NC(c2ccccc2)(c2ccccc2)CN1C1CCN(Cc2ccc(Cl)cc2)CC1,6.528708289
